Date,Motilal_Oswal_Flexi_Cap_Fund_Direct_Growth_NAV,Union_Flexi_Cap_Fund_Direct_Growth_NAV,Polycab,Trent,Kalyan Jewellers India,JIO Financial Services,Coforge,Persistent Systems,Mahindra & Mahindra,Zomato,AIRTELPP,Cholamandalam Invest,Tube Investments of India,Bharti Airtel,Larsen & Toubro,ICICI Bank,BSE,Max Healthcare Institute,Tata Elxsi,Electrosteel Castings
2015-12-21,17.24,14.9,,164.76,,,588.3,328.41,639.42,,,129.59,,294.64,860.2,234.73,,,1104.83,21.1
2015-12-18,17.21,14.96,,157.28,,,589.85,331.95,621.65,,,127.32,,292.95,858.27,227.36,,,1098.28,20.1
2015-12-17,17.42,15.03,,155.64,,,594.3,331.45,623.77,,,127.63,,296.02,864.13,230.14,,,1125.7,20.15
2015-12-16,17.2,15,,151.18,,,585.8,330.5,609.02,,,127.88,,294.14,853.93,229.14,,,1088.28,20.2
2015-12-15,17.09,14.99,,152.74,,,597.95,329.06,644.52,,,128.93,,283.9,855.47,224,,,1093.47,20.2
2015-12-14,16.85,14.86,,150.75,,,589.9,329.73,642.4,,,126.17,,281.1,849.6,226.36,,,1062.6,20
2015-12-11,16.75,14.8,,151.25,,,591.2,330.73,630.95,,,126.4,,284.22,857.17,226.64,,,994.75,19.65
2015-12-10,16.9,14.81,,154.97,,,589.8,334.54,645.35,,,124.8,,287.07,873.97,235.41,,,969.5,19.8
2015-12-09,16.75,14.81,,152.47,,,589.65,336.29,656.05,,,124.46,,285.42,867.13,235.86,,,924,19.3
2015-12-08,17.07,14.77,,153.28,,,594.4,335.69,657.12,,,126.66,,291.84,881.4,237.68,,,978.05,20
2015-12-07,17.2,14.55,,155.03,,,596,339.98,661.85,,,127.41,,293.91,894.1,239.14,,,989.9,20.7
2015-12-04,17.24,14.69,,154.79,,,580.8,339.11,657.65,,,126.34,,295.01,893.23,237.68,,,988.08,21
2015-12-03,17.41,14.6,,157.88,,,580.05,330.88,672.85,,,124.99,,293.4,898.57,241.64,,,998.4,20.15
2015-12-02,17.44,14.5,,156.5,,,574.2,329.85,685.23,,,125.98,,296.48,902.67,245.82,,,985.08,20.1
2015-12-01,17.44,14.53,,157.21,,,581.55,333.72,684.45,,,128.46,,296.34,909.9,249,,,1002.48,20
2015-11-30,17.42,14.74,,161.57,,,569.8,333.2,682.75,,,129.08,,306.99,916.4,249.77,,,1015.85,19.45
2015-11-27,17.35,14.77,,154.77,,,571.75,333.37,675.6,,,129.6,,314.2,910,245.5,,,980.52,20.4
2015-11-26,17.26,14.78,,153.12,,,585.5,339.03,673.12,,,127.99,,314.15,888.43,240,,,938.8,21.75
2015-11-24,17.38,14.93,,145.5,,,587.65,334.07,659.77,,,128.61,,313.6,894.37,239.41,,,933.02,20.15
2015-11-23,17.39,14.93,,142.03,,,579.7,335.74,661.75,,,127.04,,311.26,912.6,241.77,,,923.75,17.95
2015-11-20,17.52,14.92,,141.65,,,583.95,333.95,657.62,,,127.99,,313.42,911.23,240.86,,,881.02,18.05
2015-11-19,17.46,15.01,,142.93,,,607.55,330.3,646.05,,,121.48,,311.77,905.97,242.18,,,886.35,17.95
2015-11-18,17.04,15.14,,142.57,,,598,334.19,639.15,,,120.68,,306.63,896.3,236.77,,,869.38,17.65
2015-11-17,17.13,15.18,,140.01,,,621.7,328.91,644.4,,,121.54,,307.13,901.17,243.5,,,892.05,17.9
2015-11-16,17.05,15.29,,142.56,,,594.7,329.21,638.95,,,121.9,,308.28,904.77,242.95,,,900.02,17.85
2015-11-13,17.09,15.35,,139.15,,,564.6,325.01,625.7,,,122.12,,306.58,887.47,237.95,,,882.75,17.9
2015-11-11,17.06,15.4,,140.68,,,578.9,325.79,632.12,,,123.9,,304.74,910.57,239.77,,,894.88,18.4
2015-11-10,17.04,15.44,,140.01,,,572.75,333,630.58,,,121.13,,304.51,898.93,238.91,,,886.08,18.2
2015-11-09,17.34,15.49,,140.06,,,594.35,326.98,624.55,,,123.98,,307.82,906.03,239.23,,,916.75,18.05
2015-11-06,17.43,15.49,,140.02,,,556.75,327.26,624.77,,,122.59,,311.45,918.17,242.82,,,877.77,17.35
2015-11-05,17.48,15.45,,140,,,573.95,328.58,629.88,,,124.5,,309.01,912.63,245.5,,,880.5,18
2015-11-04,17.61,15.37,,142.62,,,585.05,323.12,627.15,,,128.57,,318.06,912.07,248.5,,,908.6,18.7
2015-11-03,17.6,15.28,,142.87,,,587.4,331.13,616.48,,,128,,319.2,915.53,254.05,,,907.6,18.7
2015-11-02,17.53,15.28,,140.03,,,590.35,337.94,604.42,,,125.68,,321.5,925.77,254.14,,,909.6,18.95
2015-10-30,17.53,15.27,,139.5,,,565.75,326.06,591.8,,,124.27,,320.49,940.5,251.82,,,913.25,18.75
2015-10-29,17.52,15.35,,140.03,,,557.9,321.97,613.9,,,125.87,,326.32,980.5,246.77,,,927.27,18.95
2015-10-28,17.65,15.27,,139.53,,,569.1,324.96,613.45,,,123.24,,328.98,995.17,246.55,,,929.77,19.15
2015-10-27,17.79,15.32,,139.6,,,579.25,323.82,625.02,,,120.4,,323.8,996.5,257.91,,,925.52,19.05
2015-10-26,17.83,15.34,,140.68,,,553.45,330.43,622.65,,,120.38,,323.38,1005.63,259.41,,,919.02,19.25
2015-10-23,17.98,15.37,,139,,,525.9,333.97,623.33,,,119.14,,329.72,1006.87,260.23,,,924.65,19.9
2015-10-21,17.99,15.12,,139.01,,,526.1,331.3,628.33,,,120.07,,341.1,1033.63,257,,,930.98,20.35
2015-10-20,18.1,15.16,,137.85,,,544.3,338.46,625.33,,,119.41,,332.24,1049.03,260.18,,,933.5,20.15
2015-10-19,18.04,14.98,,137.84,,,561.05,341.18,640.62,,,122.16,,333.94,1053.87,261.09,,,921.05,19
2015-10-16,17.9,14.96,,138.07,,,493.6,344.1,644.42,,,121.09,,321.04,1069.97,263.68,,,923.15,18.8
2015-10-15,17.8,15.06,,134.68,,,459.95,343.77,637.42,,,123.73,,322.51,1040.33,260.32,,,911,18.95
2015-10-14,17.62,14.96,,136.37,,,445.85,348.74,644.05,,,124.11,,317.97,1026.9,257.18,,,923.95,19.3
2015-10-13,17.55,14.87,,135.16,,,453.5,344.47,641.48,,,122.6,,317.18,1030.53,261.32,,,921.23,19.25
2015-10-12,17.56,15.09,,133,,,447.8,340.78,637.45,,,123.77,,320.9,1036,261.45,,,891.67,18.15
2015-10-09,17.76,15.03,,133.71,,,443.6,335.34,636.67,,,123.71,,319.16,1030.93,260.09,,,912.55,17.95
2015-10-08,17.9,14.86,,130.01,,,457.6,332.35,636.33,,,125.56,,313.6,1022.47,253.14,,,926.83,17.95
2015-10-07,17.97,14.76,,130.3,,,458.8,322.32,643.92,,,128.28,,314.61,1029.83,257.27,,,958.33,17.9
2015-10-06,17.97,14.86,,131.71,,,467.5,324.14,632.12,,,128.48,,320.31,1036.57,257.05,,,976.25,17.95
2015-10-05,17.96,14.76,,131.8,,,465.85,322.84,635.35,,,129.22,,317.92,1033.77,255.41,,,971.52,17.25
2015-10-01,17.75,14.73,,129.38,,,473.85,322.49,625.02,,,129.63,,311.68,993.4,242.82,,,940.3,16.9
2015-09-30,17.62,14.76,,130.34,,,472.7,322.2,631.9,,,130.27,,310.21,977.5,245.77,,,939.98,17.1
2015-09-29,17.46,14.53,,128.67,,,466.3,332.12,624.85,,,129.39,,296.25,964.17,244.55,,,935.15,17.05
2015-09-28,17.33,14.32,,128.75,,,479.6,328.06,610.8,,,128.08,,300.8,953.37,243.73,,,940.92,17.25
2015-09-24,17.37,14.55,,131.69,,,471.2,339.18,610.5,,,125.63,,305.71,974.97,243.91,,,943.27,17.55
2015-09-23,17.28,14.85,,129.32,,,447.65,331.65,604.12,,,124.01,,310.25,996.87,248.5,,,947.1,17.8
2015-09-22,17.13,14.68,,125.9,,,441,334.49,593.7,,,122.02,,315.67,989.97,245.95,,,939.8,17.75
2015-09-21,17.34,14.79,,129.01,,,441.2,341.18,592.65,,,120.76,,323.47,1033.5,253.91,,,958.73,18.25
2015-09-18,17.28,15.13,,128.3,,,440.5,342.3,599.62,,,120.85,,327.7,1027.07,252.59,,,938.5,17.85
2015-09-16,17.12,15.2,,124.14,,,453.35,339.78,583.98,,,126.28,,330.09,1032.47,248.05,,,930.8,17.4
2015-09-15,17.24,15.12,,119.21,,,437.4,343.25,575.95,,,123.52,,322.28,1038.77,244.45,,,956.55,17.2
2015-09-14,17.21,14.79,,119.22,,,443,337.34,586.38,,,122.35,,325.17,1070.63,247.64,,,999.6,17.75
2015-09-11,17.05,14.94,,119.28,,,451.8,339.01,583.25,,,124.05,,320.17,1068.63,243.23,,,986.17,16.95
2015-09-10,16.94,14.86,,116.7,,,453.95,341.43,585.05,,,123.61,,321.78,1076.9,243.09,,,963.9,16.75
2015-09-09,16.95,15.86,,119.38,,,445.2,346.84,585.3,,,119.32,,325.49,1061.67,240.5,,,974.05,17
2015-09-08,16.64,15.96,,118.38,,,429.5,350.51,572.95,,,122.37,,319.3,1043,237.09,,,940.38,16.2
2015-09-07,16.58,16.23,,118.14,,,441.45,353.73,555.45,,,119.04,,318.7,1006.33,226.45,,,861.95,16.35
2015-09-04,16.87,16.2,,123.39,,,448.1,342.13,555.3,,,119.59,,321.36,1022.57,234.32,,,884.55,17.1
2015-09-03,17.13,16.15,,124.53,,,462.65,345.6,570.33,,,117.36,,318.38,1045.87,242.59,,,933.4,18.15
2015-09-02,17,16.15,,124.51,,,467.9,351.66,567.27,,,120.63,,315.16,1018.43,240.77,,,924.25,18.3
2015-09-01,17.03,15.84,,124.6,,,468.15,351.51,588.6,,,120.49,,317.14,1038.6,246.32,,,903.7,18.25
2015-08-31,17.34,15.9,,123.64,,,466.35,349.39,610.45,,,121.12,,325.31,1068.6,252.64,,,919.23,18.9
2015-08-28,17.3,16.17,,123.53,,,431.75,349.76,616.98,,,120.38,,332.84,1077.63,257.91,,,932.48,18.85
2015-08-27,17.3,16.33,,122.72,,,439.55,349.56,615.1,,,121.27,,318.88,1080.03,256.77,,,926.55,18.8
2015-08-26,16.99,16.45,,122.67,,,430.7,340.88,607.75,,,124.65,,311.45,1061.47,252.77,,,895.33,18.15
2015-08-25,17.25,16.44,,122.67,,,435.45,336.96,625.48,,,121.65,,319.85,1083.1,257.73,,,882.75,18
2015-08-24,17.03,16.39,,120.14,,,453.75,331.08,621.62,,,120.18,,319.8,1087.7,245.41,,,845.9,18.45
2015-08-21,18.23,16.25,,130.82,,,495.15,336.71,661.12,,,124.55,,339.31,1160,269.55,,,1029.58,20.9
2015-08-20,18.49,16.23,,131.06,,,509.05,349.84,667.38,,,126.93,,348.91,1187.9,271.14,,,1049.62,21.6
2015-08-19,18.69,16.18,,129.25,,,519.95,362.53,682.83,,,132.61,,351.25,1209.8,276.82,,,1097.1,23
2015-08-18,18.74,15.97,,130.26,,,520.3,375.63,682.48,,,131.13,,354,1200.1,273.73,,,1067.42,23.25
2015-08-17,18.55,15.95,,128.47,,,513.15,375.01,675.52,,,130.6,,358.27,1186.9,275.36,,,892.1,22.55
2015-08-14,18.6,15.85,,130.07,,,507.25,364.88,689.08,,,128.8,,362.77,1199.67,275.09,,,877.8,22.6
2015-08-13,18.36,15.92,,129.88,,,497.4,358.02,669.8,,,125.56,,353.32,1173.43,265.36,,,850.33,22.3
2015-08-12,18.29,16.17,,130.79,,,531.6,357.07,649.7,,,128.97,,366.08,1175,265.14,,,851.92,22.5
2015-08-11,18.75,16.3,,132.81,,,518.4,355.05,669.77,,,129.47,,371.72,1200.77,274.77,,,862.23,23.7
2015-08-10,18.77,16.38,,130.35,,,485,356.2,679.85,,,129.7,,376.64,1213.83,281.45,,,916.05,24.85
2015-08-07,18.72,16.29,,122.38,,,478.55,354.83,695.15,,,131,,377.92,1222.3,281.95,,,939.02,24.7
2015-08-06,18.62,16.5,,124.64,,,471.85,346.69,698.62,,,134.15,,381.04,1220.5,282.77,,,915.6,25.25
2015-08-05,18.6,16.46,,122.26,,,463.15,346.29,693.42,,,134.06,,383.39,1186.4,283.05,,,925.48,26.2
2015-08-04,18.48,16.44,,120.59,,,465.95,338.49,682.15,,,136.7,,379.44,1183.17,285.5,,,939.5,24.85
2015-08-03,18.35,16.33,,121.77,,,479.7,333.75,668.95,,,136.43,,384.63,1186.27,284.45,,,900.77,22.55
2015-07-31,18.46,16.2,,122.41,,,482.25,334.09,681.8,,,138.1,,384.53,1194.17,274.91,,,852.6,21.2
2015-07-30,18.29,16.19,,120.17,,,482,331.85,658.88,,,138.68,,382.83,1182.5,264.55,,,866.48,22.6
2015-07-29,18.19,16.06,,120.47,,,477.75,325.76,657.77,,,134.64,,383.48,1193.53,262.95,,,819.12,21.55
2015-07-28,18.17,15.99,,120.36,,,472.25,326.96,657,,,135.76,,376.45,1172.63,259.09,,,807.55,19
2015-07-27,18.09,16.03,,121.46,,,467.6,334.99,657.98,,,136.08,,383.75,1162.23,264.64,,,836.25,19.05
2015-07-24,18.3,16.29,,121.07,,,487.75,329.78,664.85,,,138,,398.4,1201.57,273.27,,,795.8,18.6
2015-07-23,18.34,16.22,,121.66,,,489.35,318.3,679.45,,,138.12,,397.48,1220.7,284.45,,,707.73,18.85
2015-07-22,18.48,16.12,,118.43,,,499.2,316.06,671.12,,,139.51,,403.45,1236.3,288,,,709.77,18.65
2015-07-21,18.38,16.11,,118.79,,,481.45,318.03,649.3,,,138.05,,408.82,1229.97,283.14,,,694.5,18.65
2015-07-20,18.59,16.06,,118.06,,,481.05,322.52,657.2,,,135.67,,394.31,1244.87,287.09,,,679.65,18.95
2015-07-17,18.54,15.94,,119.06,,,475.85,330.68,648.3,,,138.67,,391.01,1247.73,288.59,,,665.08,19.6
2015-07-16,18.47,15.83,,120.2,,,486.6,329.68,638.42,,,139.51,,389.9,1245.37,288.27,,,665,19.95
2015-07-15,18.26,16,,119.52,,,459.65,325.46,644,,,140.37,,388.34,1246.27,286.05,,,644.77,19.7
2015-07-14,18.13,15.99,,121.44,,,463.45,319.1,634.98,,,141.61,,387.75,1238.37,284.95,,,645.85,19.9
2015-07-13,18.1,15.95,,121.37,,,418.6,316.19,633.8,,,140.36,,389.03,1238.47,287.64,,,609.17,19.9
2015-07-10,17.89,16.07,,121.12,,,388.95,311.97,624.77,,,144.29,,384.99,1250.93,284.68,,,604.15,20
2015-07-09,17.89,16.05,,119.56,,,384.65,303.17,632,,,138.82,,398.4,1232.6,281.36,,,600,20.05
2015-07-08,17.92,15.81,,117.86,,,383.05,308.02,639.58,,,139.2,,395.09,1204.3,279.59,,,603.08,20.5
2015-07-07,18.1,15.71,,119.24,,,388.75,311.22,658.9,,,143.97,,396.52,1207.57,284.18,,,618.2,20.95
2015-07-06,18.02,15.57,,117.59,,,393.55,318.33,660.88,,,138.17,,397.66,1210.7,286.5,,,607.73,21.1
2015-07-03,17.88,15.48,,116.16,,,392.05,309.63,656.33,,,132.45,,399.5,1204.87,285.95,,,610.12,18.75
2015-07-02,17.86,15.38,,115.04,,,388.7,305.83,656.73,,,128.27,,397.71,1200.23,284.55,,,603.48,18.7
2015-07-01,17.73,15.3,,115.01,,,388,310.8,644,,,128.53,,389.72,1207.8,283.82,,,607.73,18.35
2015-06-30,17.61,15.27,,112.46,,,390.05,302.33,641.17,,,125.17,,385.68,1188.53,280,,,601.38,18.1
2015-06-29,17.43,15.46,,112.39,,,388.2,298.35,642.08,,,124.14,,380.03,1193.7,282.91,,,590.48,17.95
2015-06-26,17.67,15.3,,113.58,,,392.9,288.93,652.05,,,127.95,,383.75,1187.13,283.36,,,613.38,18.25
2015-06-25,17.6,15.34,,114.62,,,391.85,303.2,649.9,,,125.41,,391.79,1206.5,286.18,,,619.75,18.4
2015-06-24,17.54,15.48,,114.73,,,401.5,303.35,651.17,,,126.42,,390.18,1168.83,288.86,,,614.67,18.45
2015-06-23,17.59,15.52,,117.76,,,403.05,312.17,668.05,,,127.5,,395.09,1177.7,285,,,600.17,18.4
2015-06-22,17.61,15.56,,118.79,,,403.55,357.84,656,,,123.93,,389.77,1155,286.41,,,610.25,18.55
2015-06-19,17.44,15.81,,121.44,,,399.3,356.3,652.77,,,120,,398.49,1144.07,276.86,,,600.48,18.5
2015-06-18,17.31,16.16,,118.9,,,386.55,354.64,626.98,,,121.87,,391.56,1144.77,275.77,,,569.12,18.7
2015-06-17,17.11,16.16,,119.58,,,383.8,358.07,626.77,,,119.85,,387.75,1140.57,273.95,,,558.85,18.45
2015-06-16,16.9,15.98,,111.65,,,381.8,360.9,616.48,,,118.59,,380.4,1118.27,274.59,,,551.83,18.5
2015-06-15,16.83,16,,112.14,,,383.3,361.69,610.15,,,116.75,,379.8,1112.27,272,,,543.95,18.6
2015-06-12,16.79,15.95,,114.16,,,383.15,359.43,596.48,,,118.35,,380.86,1104.97,269.05,,,541.95,18.5
2015-06-11,16.77,16.03,,114.42,,,384.95,361.1,593.8,,,121.97,,376.96,1117.43,262.27,,,537.58,18.6
2015-06-10,17.01,16.1,,113.24,,,382,367.51,610.25,,,120.41,,381.09,1137.37,265.91,,,562.7,18.5
2015-06-09,16.8,16.1,,111.57,,,385.25,370.99,602.6,,,116.03,,374.57,1111.27,261,,,556,18.1
2015-06-08,16.87,16.13,,113.26,,,387.8,371.56,603.2,,,116.42,,376.96,1119.17,257.41,,,540.42,17.85
2015-06-05,17.16,16.09,,113.36,,,396,371.59,602.92,,,120.19,,381.6,1122.4,258.27,,,563.83,18.1
2015-06-04,17.1,16.12,,115.35,,,400.2,374.29,597.8,,,119.16,,382.33,1108.3,263.73,,,564.6,17.55
2015-06-03,17.06,16,,114.06,,,398.8,376.21,602.42,,,118.24,,386.28,1102.43,268.86,,,561.83,17.1
2015-06-02,17.18,15.83,,119.03,,,383.15,378.15,612.3,,,119.89,,383.89,1115.7,276.82,,,596.62,18
2015-06-01,17.62,15.78,,118.56,,,385.35,375.21,629.05,,,118.34,,382.51,1137.03,287.68,,,632.73,18.15
2015-05-29,17.56,15.58,,118.88,,,381.85,380.46,629.05,,,115.81,,390.78,1102.97,288.41,,,632.5,18.2
2015-05-28,17.13,15.9,,121.96,,,379.75,390.97,599.08,,,116.72,,370.03,1084.5,285.91,,,623.9,17.95
2015-05-27,17.13,15.7,,124.32,,,382.6,371.81,611.4,,,116.53,,375.31,1090.27,284.68,,,620.55,17.9
2015-05-26,17.25,15.45,,123.83,,,373.15,377.67,631.52,,,115.92,,367.78,1078.93,281.55,,,620.38,18
2015-05-25,17.29,15.61,,124.95,,,377.85,390.72,629.95,,,115.58,,367.18,1086.83,283.77,,,616.35,18.05
2015-05-22,17.24,16.02,,127.91,,,386.4,394.92,627.83,,,119.14,,362.59,1102.3,285.09,,,616.92,18.6
2015-05-21,17.08,16.07,,128.62,,,387.45,394.94,624.48,,,121.84,,364.01,1092.2,285.05,,,585.42,18.8
2015-05-20,17.16,15.84,,129.77,,,386,388.23,625.38,,,121.35,,367.78,1075.03,289.77,,,594.42,19
2015-05-19,17,15.9,,118.79,,,387.75,389.5,626.92,,,118.9,,365.44,1080.47,286.68,,,596.45,19.05
2015-05-18,17.01,15.91,,116.98,,,381.25,385.38,631.83,,,118.31,,364.93,1074.9,287.5,,,575.92,18.3
2015-05-15,16.78,15.73,,115.05,,,370.8,383.46,624.52,,,116.01,,359.93,1061.3,283.95,,,572.08,18.05
2015-05-14,16.58,16.04,,115.2,,,372.9,385.28,613.58,,,115.09,,354.42,1051.23,286.32,,,575.33,17.9
2015-05-13,16.52,16.3,,113.02,,,370.35,360.6,603.45,,,115.11,,351.25,1059.8,288.77,,,576.58,17.9
2015-05-12,16.26,16.38,,111.52,,,371.95,355.71,588.55,,,117.15,,359.51,1039.6,280.18,,,558.62,17.75
2015-05-11,16.52,16.32,,117,,,372.45,341.89,597.12,,,117.41,,363.78,1076.87,294.09,,,567.48,18.5
2015-05-08,16.15,16.4,,117.3,,,373.7,346.88,590.17,,,116.81,,365.39,1067.5,288.18,,,556.17,18.65
2015-05-07,15.99,16.67,,112.94,,,369.1,348.3,585.38,,,115.38,,361.44,1045.93,276.91,,,540.42,18.05
2015-05-06,16.21,16.89,,112.29,,,383.1,331.95,581.58,,,117.45,,358.27,1043.1,283.77,,,554.88,18.35
2015-05-05,16.59,16.96,,117.86,,,402,340.67,589.62,,,119.92,,355.38,1094.93,298.59,,,594.15,19.1
2015-05-04,16.57,17.05,,117.93,,,356.5,347.36,601.25,,,120.19,,360.75,1086.2,299.36,,,574.4,18.65
2015-04-30,16.27,16.93,,113.64,,,350.85,352.53,572.5,,,117.65,,349.92,1087.53,301.05,,,554.02,17.95
2015-04-29,16.3,16.85,,115.44,,,359,350.76,586.33,,,119.52,,355.66,1103.5,300.14,,,567.8,18.3
2015-04-28,16.14,16.74,,119.51,,,361.9,359.16,591.1,,,120.49,,367.96,1110.3,297.14,,,550.27,18.35
2015-04-27,15.98,16.72,,115.39,,,366.75,351.08,582.98,,,122.47,,359.01,1111.8,274.82,,,501.88,18.45
2015-04-24,16.27,16.73,,118.47,,,364.8,348.35,586.05,,,117.58,,366.49,1119.07,280.23,,,527.42,18.25
2015-04-23,16.55,16.57,,123.52,,,369.8,345.34,599.42,,,117.98,,367.13,1149.4,283.5,,,560.9,18.8
2015-04-22,16.51,16.36,,128.23,,,370.9,350.04,606.48,,,118.63,,366.72,1163.73,284.5,,,578.2,18.05
2015-04-21,16.55,16.39,,128.85,,,369.05,356.5,595.23,,,122.05,,365.71,1125.83,282.59,,,565.12,18.15
2015-04-20,16.7,16.1,,131.64,,,370.9,354.36,593.85,,,123.21,,369.38,1132.3,282.86,,,576.38,17.85
2015-04-17,17.06,15.98,,138.28,,,373.3,359.78,612.25,,,123.55,,372.73,1159.83,281.91,,,633.02,18.1
2015-04-16,17.38,16.27,,138.69,,,379.05,365.75,614.25,,,124.78,,383.8,1169.53,284.09,,,659.55,18
2015-04-15,17.48,16.38,,137.02,,,374.75,373.52,604.45,,,122.71,,381.18,1191.77,286.36,,,652,18.8
2015-04-13,17.56,16.43,,138.79,,,372.6,367.46,623.9,,,117.81,,390.87,1202.33,288.09,,,661.65,18.55
2015-04-10,17.61,16.58,,140.92,,,371.7,387.02,643.38,,,115.74,,378.24,1176,289.36,,,665.27,18.7
2015-04-09,17.7,16.7,,142.13,,,369.45,390.5,637.27,,,117.62,,373.88,1180.53,291.45,,,670,18.9
2015-04-08,17.65,16.82,,144.69,,,371.15,387.02,637.1,,,119.19,,384.85,1186.3,286.45,,,681.08,18.9
2015-04-07,17.33,16.86,,146.42,,,367.3,383.46,634.42,,,119.49,,371.63,1179.8,288.55,,,653.58,19.05
2015-04-06,17.35,16.66,,148.31,,,365.1,387.41,621.33,,,119.25,,368.01,1171.93,292.05,,,648.02,18.95
2015-04-01,17.25,16.69,,147.8,,,366.2,383.36,601.05,,,119.64,,369.38,1156.17,293.77,,,636.48,19.4
2015-03-31,17.02,16.97,,146.68,,,349.3,372.75,593.9,,,117.82,,361.12,1146.43,286.82,,,578.62,19
2015-03-30,17.02,16.83,,147.06,,,349.4,355.01,600.15,,,115.85,,357.54,1152.5,289.73,,,588.1,17.35
2015-03-27,16.79,16.91,,147.68,,,347.25,356.2,594.25,,,110.16,,345.69,1118.5,285.95,,,562.8,16.8
2015-03-26,16.78,16.98,,145.93,,,343.85,357.72,600.55,,,109.49,,366.95,1089.63,279.95,,,524.27,17.1
2015-03-25,16.95,17.26,,144.8,,,338.75,348.18,605.17,,,110.79,,362.68,1088.5,288.09,,,538.65,17.3
2015-03-24,17.01,17.14,,145.53,,,352.1,350.59,596.02,,,114.19,,361.62,1114.77,283.55,,,551.08,17.7
2015-03-23,17.02,17.29,,145.97,,,374.4,353.12,592.75,,,115.51,,351.89,1115.23,285.27,,,552.6,17.7
2015-03-20,17.12,17.2,,147.54,,,375.05,356.8,582.65,,,113.04,,349.14,1113.57,289.64,,,546,18.15
2015-03-19,17.3,16.95,,147.6,,,388.2,366.34,603.7,,,117.28,,350.7,1121.6,300.18,,,599,18.75
2015-03-18,17.3,16.6,,148.54,,,398.95,382.12,607.75,,,117.31,,350.97,1132.7,304.36,,,605.08,18.75
2015-03-17,17.29,16.77,,148.61,,,403.05,383.59,616.12,,,116.38,,354.92,1143.77,304.41,,,601.95,19.35
2015-03-16,17.07,16.79,,148.49,,,407.2,397.01,609.88,,,117.64,,356.62,1119.87,301.32,,,603.35,19.45
2015-03-13,17.08,16.76,,150.17,,,424.75,383.71,613.88,,,116.46,,367.5,1128.1,300.18,,,614.58,20.85
2015-03-12,17.33,16.9,,147.26,,,424.15,402.18,620.58,,,117.94,,365.25,1164.93,307.45,,,646.38,21.7
2015-03-11,17.09,16.99,,147.32,,,428.5,409.68,630.15,,,114.49,,357.68,1159.8,302.41,,,627.6,22.05
2015-03-10,17.16,16.99,,147.72,,,409.4,418.4,614.12,,,113.95,,337.84,1168.3,303.32,,,640.67,22.4
2015-03-09,17.18,16.83,,145.67,,,417.7,421.98,603.4,,,113.61,,315.35,1174.87,302.55,,,694.45,21.3
2015-03-05,17.39,16.86,,146.56,,,418.45,463.54,614.33,,,117.75,,319.43,1217.37,316.14,,,719.88,20.05
2015-03-04,17.25,16.62,,145.31,,,408.35,464.08,605.55,,,118.99,,322.51,1225.27,317.59,,,686.17,19.3
2015-03-03,17.32,16.48,,146.65,,,409.85,453.38,615.83,,,119.8,,320.67,1234.43,316.95,,,695.35,18.95
2015-03-02,17.1,16.37,,145.47,,,402.8,467.12,639.08,,,116.04,,320.49,1230.73,317.32,,,579.48,17.85
2015-02-28,16.97,16.28,,146.32,,,399.25,465.22,645.98,,,113.98,,327.1,1178.73,314.68,,,556.5,17.5
2015-02-27,16.68,16.47,,148.86,,,407.55,450.8,640.25,,,115.37,,326.14,1172.63,304.77,,,530.45,17.65
2015-02-26,16.42,16.51,,146.75,,,418.55,441.5,624.8,,,114.56,,320.77,1118.7,292.09,,,529.3,17.25
2015-02-25,16.53,16.57,,144.53,,,410,433.44,633.55,,,115.49,,320.08,1131.93,293.18,,,511.85,17.4
2015-02-24,16.55,16.65,,146.06,,,392.6,436.93,629.35,,,115.69,,314.06,1147.4,296.41,,,516.9,17.35
